ID,Date,Date Unixtime,Text
20623,2024-04-22T13:14:45,1713784485,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(22/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:14:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20625,2024-04-22T13:18:30,1713784710,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(22/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:18:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" כפר סאלד, כפר בלום, שדה נחמיה, שמיר, להבות הבשן, גונן, נאות מרדכי, עמיר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20637,2024-04-22T18:00:09,1713801609,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(22/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:00:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" ראש הנקרה, לימן, שלומי, בצת, אילון, חניתה, אדמית, אזור תעשייה אכזיב מילואות, גורן, ערב אל עראמשה, מצובה, יערה, גורנות הגליל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20647,2024-04-23T12:08:19,1713866899,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(23/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:08:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" לוחמי הגטאות, מזרעה, רגבה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20649,2024-04-23T12:41:24,1713868884,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(23/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:41:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" מזרעה, רגבה, לוחמי הגטאות \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20653,2024-04-23T12:47:04,1713869224,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(23/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:45:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" בוסתן הגליל, בית העמק, ג'דידה מכר, כפר מסריק, נס עמים, נתיב השיירה, עין המפרץ, עכו - אזור תעשייה, עכו, שומרת, שייח' דנון \n\n"",{""type"":""italic"",""text"":""13:47:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" אזור תעשייה שער נעמן \n"",{""type"":""bold"",""text"":""• המפרץ:""},"" כפר ביאליק, קריית ביאליק, קריית ים, קריית מוצקין \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20671,2024-04-24T08:31:20,1713940280,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(24/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""09:31:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20685,2024-04-25T14:35:34,1714048534,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(25/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:35:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" קריית שמונה, מרגליות, משגב עם, מעיין ברוך, תל חי, כפר גלעדי, מטולה, מנרה, כפר יובל, בית הלל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20689,2024-04-27T16:05:34,1714226734,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(27/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""17:05:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20701,2024-04-28T08:03:06,1714284186,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(28/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""09:03:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" רמות נפתלי, מלכיה, דישון, מרכז אזורי מבואות חרמון, יפתח \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20729,2024-04-29T14:17:31,1714393051,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(29/04/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:17:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20790,2024-05-06T10:28:18,1714984098,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(06/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""11:27:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""italic"",""text"":""11:28:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, דפנה, הגושרים, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, ע'ג'ר, עמיר, קיבוץ דן, שאר ישוב, שדה נחמיה, שמיר, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20796,2024-05-06T11:10:02,1714986602,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(06/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:09:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""italic"",""text"":""12:10:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, דפנה, הגושרים, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, ע'ג'ר, עמיר, קיבוץ דן, שאר ישוב, שדה נחמיה, שמיר, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20808,2024-05-07T11:42:28,1715074948,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:42:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20810,2024-05-07T12:10:17,1715076617,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:10:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" יפתח, מלכיה, רמות נפתלי, דישון, מרכז אזורי מבואות חרמון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20814,2024-05-07T12:12:37,1715076757,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:12:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20816,2024-05-07T12:30:09,1715077809,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:30:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20818,2024-05-07T12:33:28,1715078008,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:33:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מלכיה, רמות נפתלי, מרכז אזורי מבואות חרמון, יפתח, דישון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20824,2024-05-07T14:05:59,1715083559,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:05:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20842,2024-05-08T14:14:54,1715170494,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:14:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20856,2024-05-08T14:21:39,1715170899,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:19:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אדמית, אילון, גורן, גורנות הגליל, חניתה, יערה, ערב אל עראמשה \n\n"",{""type"":""italic"",""text"":""15:20:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מנות, נווה זיו, עבדון \n\n"",{""type"":""italic"",""text"":""15:21:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה אכזיב מילואות, בצת, לימן, מצובה, ראש הנקרה, שלומי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20860,2024-05-08T14:23:15,1715170995,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:23:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גורנות הגליל, אילון, גורן, אדמית, חניתה, יערה, ערב אל עראמשה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20864,2024-05-08T15:16:55,1715174215,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:16:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אבירים, אלקוש, נטועה, פסוטה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20870,2024-05-08T21:34:58,1715196898,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""22:34:""},""\n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" יונתן, קשת \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20876,2024-05-09T15:57:11,1715263031,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:57:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20880,2024-05-09T15:59:29,1715263169,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:59:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מטולה, בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20882,2024-05-09T16:01:08,1715263268,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""17:01:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20888,2024-05-09T16:28:30,1715264910,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""17:28:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" כפר גלעדי, מנרה, תל חי, בית הלל, מרגליות, מעיין ברוך, כפר יובל, משגב עם, קריית שמונה, מטולה, דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20898,2024-05-10T13:20:08,1715340008,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:20:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20942,2024-05-11T18:11:12,1715443872,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(11/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:10:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""italic"",""text"":""19:11:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20944,2024-05-11T18:14:54,1715444094,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(11/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:14:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" ע'ג'ר, כפר גלעדי, מנרה, תל חי, בית הלל, הגושרים, מרגליות, מעיין ברוך, קיבוץ דן, דפנה, שניר, כפר יובל, שאר ישוב, משגב עם, קריית שמונה, מטולה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20946,2024-05-11T18:18:36,1715444316,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(11/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:18:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, דישון, יפתח, כפר בלום, כפר סאלד, להבות הבשן, מלכיה, מרכז אזורי מבואות חרמון, נאות מרדכי, עמיר, רמות נפתלי, שדה נחמיה, שמיר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20966,2024-05-12T15:48:12,1715521692,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:48:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" געתון, יחיעם, כברי, עין יעקב \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20978,2024-05-12T22:09:03,1715544543,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""23:09:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20980,2024-05-13T06:27:44,1715574464,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""07:27:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" יראון, ברעם, אביבים \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20984,2024-05-13T07:21:10,1715577670,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""08:20:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה אכזיב מילואות, בצת, לימן, מצובה, ראש הנקרה, שלומי \n\n"",{""type"":""italic"",""text"":""08:21:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אדמית, אילון, גורן, גורנות הגליל, חניתה, יערה, ערב אל עראמשה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20994,2024-05-13T13:47:47,1715600867,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:47:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
20996,2024-05-13T15:58:11,1715608691,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:58:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אבירים, אלקוש, נטועה, פסוטה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21045,2024-05-15T18:52:46,1715791966,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(15/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:52:""},""\n"",{""type"":""bold"",""text"":""• גליל תחתון:""},"" כפר נהר הירדן \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21049,2024-05-16T06:21:48,1715833308,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""07:21:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21055,2024-05-16T07:27:58,1715837278,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""08:27:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דוב''ב, מתת, סאסא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21063,2024-05-16T07:31:10,1715837470,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""08:30:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דוב''ב, מתת, סאסא \n\n"",{""type"":""italic"",""text"":""08:31:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית ספר שדה מירון, חורפיש, פקיעין, צבעון, צוריאל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21073,2024-05-16T10:06:11,1715846771,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""11:06:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" שומרה, זרעית, שתולה, אבן מנחם \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21089,2024-05-16T14:33:40,1715862820,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:33:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21091,2024-05-16T15:25:30,1715865930,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""16:25:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" ע'ג'ר, דפנה, מנרה, משגב עם, מרגליות, קריית שמונה, תל חי, מטולה, כפר גלעדי, כפר יובל, הגושרים, מעיין ברוך, שניר, קיבוץ דן, בית הלל, שאר ישוב \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21099,2024-05-16T17:17:33,1715872653,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""18:17:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה אכזיב מילואות, אילון, מצובה, אדמית, בצת, חניתה, יערה, ערב אל עראמשה, גורנות הגליל, לימן, גורן, שלומי, ראש הנקרה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21107,2024-05-16T17:54:35,1715874875,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""18:52:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מנרה, משגב עם, מרגליות, קריית שמונה, תל חי, מטולה, כפר גלעדי, כפר יובל, מעיין ברוך, בית הלל \n\n"",{""type"":""italic"",""text"":""18:53:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""italic"",""text"":""18:54:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר, נאות מרדכי, שדה נחמיה, שמיר, כפר בלום, עמיר, כפר סאלד, להבות הבשן, גונן \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21115,2024-05-16T21:16:11,1715886971,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(16/05/2024)""},"":\n\n"",{""type"":""italic"",""text"":""22:16:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
